route,travel_seconds,unloading_seconds,total_time_seconds,total_time_minutes,base_minutes_billed,overtime_minutes_billed,base_cost,overtime_cost,total_cost
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->FreshChoice Woburn->Centre Port,4356.85,7200.0,11556.85,192.61416666666668,180.0,12.614166666666677,600.0,57.8149305555556,657.8149305555556
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Petone->Centre Port,3607.31,8100.0,11707.31,195.1218333333333,180.0,15.121833333333313,600.0,69.30840277777769,669.3084027777777
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Centre Port,3149.74,7200.0,10349.74,172.49566666666666,172.49566666666666,0.0,574.9855555555556,0.0,574.9855555555556
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Aotea->Centre Port,4584.22,8100.0,12684.220000000001,211.40366666666668,180.0,31.40366666666668,600.0,143.93347222222226,743.9334722222222
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Upper Hutt->Centre Port,6485.93,8100.0,14585.93,243.09883333333335,180.0,63.098833333333346,600.0,289.20298611111116,889.2029861111112
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Newtown->Centre Port,3600.65,8100.0,11700.65,195.01083333333332,180.0,15.010833333333323,600.0,68.79965277777772,668.7996527777777
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Metro Cable Car Lane->Centre Port,3153.2400000000002,7200.0,10353.24,172.554,172.554,0.0,575.1800000000001,0.0,575.1800000000001
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Lower Hutt->Centre Port,4126.05,8100.0,12226.05,203.76749999999998,180.0,23.767499999999984,600.0,108.93437499999992,708.9343749999999
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Queensgate->Centre Port,4325.92,8100.0,12425.92,207.09866666666667,180.0,27.098666666666674,600.0,124.20222222222225,724.2022222222222
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->Woolworths Tawa->Centre Port,3991.53,7200.0,11191.53,186.52550000000002,180.0,6.525500000000022,600.0,29.908541666666768,629.9085416666668
Centre Port->Woolworths Karori->Woolworths Johnsonville Mall->FreshChoice Cannons Creek->Centre Port,4581.15,8100.0,12681.15,211.3525,180.0,31.352499999999992,600.0,143.69895833333328,743.6989583333333
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Kilbirnie->Centre Port,2868.81,8100.0,10968.81,182.8135,180.0,2.8135000000000048,600.0,12.895208333333354,612.8952083333334
Centre Port->Woolworths Karori->Woolworths Newtown->FreshChoice Woburn->Centre Port,4333.66,7200.0,11533.66,192.22766666666666,180.0,12.227666666666664,600.0,56.043472222222206,656.0434722222222
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Petone->Centre Port,3584.12,8100.0,11684.119999999999,194.73533333333333,180.0,14.73533333333333,600.0,67.53694444444443,667.5369444444444
Centre Port->Woolworths Karori->Woolworths Newtown->FreshChoice Cuba Street->Centre Port,2393.1000000000004,7200.0,9593.1,159.88500000000002,159.88500000000002,0.0,532.95,0.0,532.95
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Aotea->Centre Port,5087.38,8100.0,13187.380000000001,219.78966666666668,180.0,39.789666666666676,600.0,182.3693055555556,782.3693055555556
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Upper Hutt->Centre Port,6462.74,8100.0,14562.74,242.71233333333333,180.0,62.71233333333333,600.0,287.4315277777778,887.4315277777778
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Johnsonville Mall->Centre Port,3423.91,8100.0,11523.91,192.06516666666667,180.0,12.06516666666667,600.0,55.29868055555556,655.2986805555556
Centre Port->Woolworths Karori->Woolworths Newtown->Metro Cable Car Lane->Centre Port,2486.54,7200.0,9686.54,161.44233333333335,161.44233333333335,0.0,538.1411111111112,0.0,538.1411111111112
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Lower Hutt->Centre Port,4102.85,8100.0,12202.85,203.38083333333333,180.0,23.380833333333328,600.0,107.16215277777775,707.1621527777777
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Queensgate->Centre Port,4302.72,8100.0,12402.720000000001,206.71200000000002,180.0,26.712000000000018,600.0,122.43000000000008,722.4300000000001
Centre Port->Woolworths Karori->Woolworths Newtown->Woolworths Tawa->Centre Port,4494.6900000000005,7200.0,11694.69,194.91150000000002,180.0,14.911500000000018,600.0,68.34437500000008,668.3443750000001
Centre Port->Woolworths Karori->Woolworths Newtown->FreshChoice Cannons Creek->Centre Port,5084.3099999999995,8100.0,13184.31,219.7385,180.0,39.73849999999999,600.0,182.1347916666666,782.1347916666666
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Kilbirnie->Centre Port,3007.59,7200.0,10207.59,170.1265,170.1265,0.0,567.0883333333334,0.0,567.0883333333334
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Wainuiomata->Centre Port,5081.45,8100.0,13181.45,219.69083333333336,180.0,39.69083333333336,600.0,181.91631944444455,781.9163194444445
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,3867.54,6300.0,10167.54,169.459,169.459,0.0,564.8633333333333,0.0,564.8633333333333
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Petone->Centre Port,3118.0099999999998,7200.0,10318.01,171.96683333333334,171.96683333333334,0.0,573.2227777777779,0.0,573.2227777777779
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,1901.51,6300.0,8201.51,136.69183333333334,136.69183333333334,0.0,455.63944444444445,0.0,455.63944444444445
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Porirua->Centre Port,4551.969999999999,8100.0,12651.97,210.86616666666666,180.0,30.866166666666658,600.0,141.4699305555555,741.4699305555555
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Aotea->Centre Port,4621.26,7200.0,11821.26,197.02100000000002,180.0,17.021000000000015,600.0,78.01291666666673,678.0129166666667
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Upper Hutt->Centre Port,5996.62,7200.0,13196.619999999999,219.94366666666664,180.0,39.943666666666644,600.0,183.07513888888877,783.0751388888888
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Johnsonville Mall->Centre Port,2957.8,7200.0,10157.8,169.29666666666665,169.29666666666665,0.0,564.3222222222222,0.0,564.3222222222222
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Newtown->Centre Port,2453.23,7200.0,9653.23,160.88716666666667,160.88716666666667,0.0,536.2905555555556,0.0,536.2905555555556
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Lower Hutt->Centre Port,3636.74,7200.0,10836.74,180.61233333333334,180.0,0.6123333333333392,600.0,2.8065277777778044,602.8065277777778
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Queensgate->Centre Port,3836.6099999999997,7200.0,11036.61,183.9435,180.0,3.9435000000000002,600.0,18.074375,618.074375
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Tawa->Centre Port,4028.57,6300.0,10328.57,172.14283333333333,172.14283333333333,0.0,573.8094444444445,0.0,573.8094444444445
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Crofton Downs->Centre Port,2842.91,8100.0,10942.91,182.38183333333333,180.0,2.381833333333333,600.0,10.916736111111108,610.9167361111112
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Johnsonville->Centre Port,2896.6899999999996,8100.0,10996.689999999999,183.27816666666664,180.0,3.2781666666666354,600.0,15.024930555555411,615.0249305555554
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Maidstone->Centre Port,6000.75,8100.0,14100.75,235.0125,180.0,55.01249999999999,600.0,252.14062499999994,852.140625
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Cannons Creek->Centre Port,4618.2,7200.0,11818.2,196.97,180.0,16.97,600.0,77.77916666666665,677.7791666666667
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Kilbirnie->Centre Port,4833.96,8100.0,12933.96,215.56599999999997,180.0,35.565999999999974,600.0,163.0108333333332,763.0108333333333
Centre Port->Woolworths Karori->Woolworths Lower Hutt->FreshChoice Woburn->Centre Port,3726.38,7200.0,10926.380000000001,182.10633333333334,180.0,2.106333333333339,600.0,9.654027777777802,609.6540277777779
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Petone->Centre Port,3660.26,8100.0,11760.26,196.00433333333334,180.0,16.004333333333335,600.0,73.35319444444444,673.3531944444444
Centre Port->Woolworths Karori->Woolworths Lower Hutt->FreshChoice Cuba Street->Centre Port,3828.6899999999996,7200.0,11028.689999999999,183.81149999999997,180.0,3.811499999999967,600.0,17.469374999999847,617.4693749999999
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Aotea->Centre Port,5810.45,8100.0,13910.45,231.84083333333334,180.0,51.840833333333336,600.0,237.60381944444444,837.6038194444444
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Upper Hutt->Centre Port,6038.01,8100.0,14138.01,235.6335,180.0,55.6335,600.0,254.98687499999997,854.9868749999999
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Johnsonville Mall->Centre Port,4146.9800000000005,8100.0,12246.98,204.11633333333333,180.0,24.11633333333333,600.0,110.53319444444442,710.5331944444445
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Newtown->Centre Port,4279.59,8100.0,12379.59,206.3265,180.0,26.32650000000001,600.0,120.66312500000004,720.663125
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Metro Cable Car Lane->Centre Port,3832.18,7200.0,11032.18,183.86966666666666,180.0,3.86966666666666,600.0,17.73597222222219,617.7359722222222
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Queensgate->Centre Port,3658.2000000000003,8100.0,11758.2,195.97,180.0,15.969999999999999,600.0,73.19583333333333,673.1958333333333
Centre Port->Woolworths Karori->Woolworths Lower Hutt->Woolworths Tawa->Centre Port,5275.740000000001,7200.0,12475.740000000002,207.92900000000003,180.0,27.92900000000003,600.0,128.0079166666668,728.0079166666668
Centre Port->Woolworths Karori->Woolworths Lower Hutt->FreshChoice Cannons Creek->Centre Port,5807.38,8100.0,13907.380000000001,231.78966666666668,180.0,51.789666666666676,600.0,237.36930555555557,837.3693055555556
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Kilbirnie->Centre Port,5033.83,8100.0,13133.83,218.89716666666666,180.0,38.897166666666664,600.0,178.27868055555552,778.2786805555555
Centre Port->Woolworths Karori->Woolworths Queensgate->FreshChoice Woburn->Centre Port,3754.79,7200.0,10954.79,182.57983333333334,180.0,2.5798333333333403,600.0,11.824236111111142,611.8242361111112
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Petone->Centre Port,3754.7599999999998,8100.0,11854.76,197.57933333333332,180.0,17.579333333333324,600.0,80.5719444444444,680.5719444444444
Centre Port->Woolworths Karori->Woolworths Queensgate->FreshChoice Cuba Street->Centre Port,4028.5599999999995,7200.0,11228.56,187.14266666666666,180.0,7.142666666666656,600.0,32.73722222222217,632.7372222222222
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Aotea->Centre Port,6010.320000000001,8100.0,14110.32,235.172,180.0,55.172,600.0,252.87166666666664,852.8716666666667
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Upper Hutt->Centre Port,6237.889999999999,8100.0,14337.89,238.96483333333333,180.0,58.96483333333333,600.0,270.2554861111111,870.2554861111112
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Johnsonville Mall->Centre Port,4346.86,8100.0,12446.86,207.44766666666666,180.0,27.447666666666663,600.0,125.80180555555553,725.8018055555556
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Newtown->Centre Port,4479.469999999999,8100.0,12579.47,209.65783333333331,180.0,29.657833333333315,600.0,135.931736111111,735.931736111111
Centre Port->Woolworths Karori->Woolworths Queensgate->Metro Cable Car Lane->Centre Port,4032.06,7200.0,11232.06,187.201,180.0,7.200999999999993,600.0,33.0045833333333,633.0045833333334
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Lower Hutt->Centre Port,3656.29,8100.0,11756.29,195.9381666666667,180.0,15.938166666666689,600.0,73.04993055555565,673.0499305555556
Centre Port->Woolworths Karori->Woolworths Queensgate->Woolworths Tawa->Centre Port,5475.620000000001,7200.0,12675.62,211.26033333333334,180.0,31.260333333333335,600.0,143.27652777777777,743.2765277777778
Centre Port->Woolworths Karori->Woolworths Queensgate->FreshChoice Cannons Creek->Centre Port,6007.26,8100.0,14107.26,235.121,180.0,55.12100000000001,600.0,252.63791666666668,852.6379166666667
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Kilbirnie->Centre Port,5225.79,7200.0,12425.79,207.09650000000002,180.0,27.09650000000002,600.0,124.19229166666675,724.1922916666667
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Wainuiomata->Centre Port,6641.53,8100.0,14741.529999999999,245.69216666666665,180.0,65.69216666666665,600.0,301.0890972222221,901.0890972222221
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Woburn->Centre Port,5427.63,6300.0,11727.630000000001,195.46050000000002,180.0,15.460500000000025,600.0,70.86062500000011,670.8606250000001
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Petone->Centre Port,4678.09,7200.0,11878.09,197.96816666666666,180.0,17.96816666666666,600.0,82.3540972222222,682.3540972222222
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,4220.5199999999995,6300.0,10520.52,175.342,175.342,0.0,584.4733333333334,0.0,584.4733333333334
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Porirua->Centre Port,5171.65,8100.0,13271.65,221.19416666666666,180.0,41.19416666666666,600.0,188.8065972222222,788.8065972222222
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Aotea->Centre Port,5240.9400000000005,7200.0,12440.94,207.34900000000002,180.0,27.349000000000018,600.0,125.34958333333341,725.3495833333334
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Upper Hutt->Centre Port,7424.66,7200.0,14624.66,243.74433333333334,180.0,63.744333333333344,600.0,292.1615277777778,892.1615277777778
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Johnsonville Mall->Centre Port,4037.1099999999997,7200.0,11237.11,187.28516666666667,180.0,7.285166666666669,600.0,33.39034722222223,633.3903472222222
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Newtown->Centre Port,4671.43,7200.0,11871.43,197.85716666666667,180.0,17.85716666666667,600.0,81.84534722222224,681.8453472222222
Centre Port->Woolworths Karori->Woolworths Tawa->Metro Cable Car Lane->Centre Port,4224.0199999999995,6300.0,10524.02,175.40033333333335,175.40033333333335,0.0,584.6677777777778,0.0,584.6677777777778
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Lower Hutt->Centre Port,5196.820000000001,7200.0,12396.82,206.61366666666666,180.0,26.61366666666666,600.0,121.97930555555551,721.9793055555555
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Queensgate->Centre Port,5396.6900000000005,7200.0,12596.69,209.94483333333335,180.0,29.94483333333335,600.0,137.24715277777784,737.2471527777778
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Crofton Downs->Centre Port,4599.8099999999995,8100.0,12699.81,211.6635,180.0,31.6635,600.0,145.124375,745.124375
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Johnsonville->Centre Port,4014.7,8100.0,12114.7,201.9116666666667,180.0,21.91166666666669,600.0,100.42847222222233,700.4284722222224
Centre Port->Woolworths Karori->Woolworths Tawa->Woolworths Maidstone->Centre Port,7428.79,8100.0,15528.79,258.8131666666667,180.0,78.81316666666669,600.0,361.22701388888896,961.2270138888889
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Cannons Creek->Centre Port,5237.88,7200.0,12437.880000000001,207.29800000000003,180.0,27.29800000000003,600.0,125.11583333333347,725.1158333333335
Centre Port->Woolworths Karori->Woolworths Crofton Downs->FreshChoice Woburn->Centre Port,4222.87,8100.0,12322.869999999999,205.38116666666664,180.0,25.381166666666644,600.0,116.33034722222212,716.3303472222221
Centre Port->Woolworths Karori->Woolworths Crofton Downs->FreshChoice Cuba Street->Centre Port,2481.34,8100.0,10581.34,176.35566666666668,176.35566666666668,0.0,587.8522222222223,0.0,587.8522222222223
Centre Port->Woolworths Karori->Woolworths Crofton Downs->Metro Cable Car Lane->Centre Port,2484.8399999999997,8100.0,10584.84,176.41400000000002,176.41400000000002,0.0,588.0466666666667,0.0,588.0466666666667
Centre Port->Woolworths Karori->Woolworths Crofton Downs->Woolworths Tawa->Centre Port,4032.49,8100.0,12132.49,202.20816666666667,180.0,22.20816666666667,600.0,101.78743055555557,701.7874305555556
Centre Port->Woolworths Karori->Woolworths Johnsonville->FreshChoice Woburn->Centre Port,4295.75,8100.0,12395.75,206.59583333333333,180.0,26.59583333333333,600.0,121.89756944444443,721.8975694444445
Centre Port->Woolworths Karori->Woolworths Johnsonville->FreshChoice Cuba Street->Centre Port,3088.6400000000003,8100.0,11188.64,186.47733333333332,180.0,6.47733333333332,600.0,29.687777777777715,629.6877777777777
Centre Port->Woolworths Karori->Woolworths Johnsonville->Metro Cable Car Lane->Centre Port,3092.13,8100.0,11192.130000000001,186.5355,180.0,6.535500000000013,600.0,29.95437500000006,629.954375
